"Outcome","Gene","Study","Coef","SE","N","Pval","Cancer_type","Treatment"
"OS","MEOX1","ICB_Ravi__Lung__PD-L1",-0.203726381532419,0.11909224502503,125,0.087143831234986,"Lung","PD-L1"
"OS","THSD7A","ICB_Ravi__Lung__PD-L1",0.0309996773993761,0.121502557454015,125,0.798618054297344,"Lung","PD-L1"
"OS","LIG3","ICB_Ravi__Lung__PD-L1",-0.0929922264307176,0.109969041221599,125,0.397763720402224,"Lung","PD-L1"
"OS","RPAP3","ICB_Ravi__Lung__PD-L1",0.0110673102723375,0.106846861202115,125,0.917501825184251,"Lung","PD-L1"
"OS","ACSM3","ICB_Ravi__Lung__PD-L1",-0.0550263705995713,0.110871725336795,125,0.619678100527799,"Lung","PD-L1"
"OS","AC004381.6","ICB_Ravi__Lung__PD-L1",-0.0201026967713414,0.118848720850869,125,0.865682392183722,"Lung","PD-L1"
"OS","CIAPIN1","ICB_Ravi__Lung__PD-L1",-0.0895334468227245,0.104241911967669,125,0.390395326142175,"Lung","PD-L1"
"OS","FAM214B","ICB_Ravi__Lung__PD-L1",-0.0143363030372036,0.10061074646507,125,0.886690797014746,"Lung","PD-L1"
"OS","COPZ2","ICB_Ravi__Lung__PD-L1",0.0419012841331434,0.118775297966307,125,0.724255054496235,"Lung","PD-L1"
"OS","PRKAR2B","ICB_Ravi__Lung__PD-L1",0.111318853005593,0.135470741618553,125,0.411236966225652,"Lung","PD-L1"
"OS","MSL3","ICB_Ravi__Lung__PD-L1",-0.0588964664902116,0.102240979358118,125,0.564577747880925,"Lung","PD-L1"
"OS","CREBBP","ICB_Ravi__Lung__PD-L1",0.0128534011417328,0.103244280225733,125,0.900923324688807,"Lung","PD-L1"
"OS","BZRAP1","ICB_Ravi__Lung__PD-L1",-0.212484097657314,0.0934919286166356,125,0.0230410453113588,"Lung","PD-L1"
"OS","MPO","ICB_Ravi__Lung__PD-L1",-0.0341510344963049,0.123225460944548,125,0.781670550885365,"Lung","PD-L1"
"OS","PON1","ICB_Ravi__Lung__PD-L1",0.0862045578270065,0.130360620851287,125,0.508434307207425,"Lung","PD-L1"
"OS","GCFC2","ICB_Ravi__Lung__PD-L1",0.0316956106465731,0.108962420441472,125,0.771138733460091,"Lung","PD-L1"
"OS","WDR54","ICB_Ravi__Lung__PD-L1",0.195302881281632,0.151341163879523,125,0.19688373944836,"Lung","PD-L1"
"OS","CROT","ICB_Ravi__Lung__PD-L1",0.00628523793811328,0.110651818815152,125,0.954702968791507,"Lung","PD-L1"
"OS","ABCB4","ICB_Ravi__Lung__PD-L1",-0.00825956266380365,0.115337679010994,125,0.942910684495459,"Lung","PD-L1"
"OS","KMT2E","ICB_Ravi__Lung__PD-L1",0.0191738317216516,0.107425988811148,125,0.858342801280921,"Lung","PD-L1"
