"Outcome","Gene","Study","Coef","SE","N","Pval","Cancer_type","Treatment","FDR"
"OS","CXCL9","Ravi__Lung__IO+combo",-0.310782119390771,0.419263892761878,16,0.458537882924435,"Lung","IO+combo",0.458537882924435
"OS","CXCL9","Ravi__Lung__PD-L1",-0.242753171229009,0.10430532252931,125,0.0199475731577173,"Lung","PD-L1",0.0316223939120292
"OS","CXCL9","Thibaudin__Colon__IO+chemo",-0.493854126249683,0.214112227093675,34,0.0210815959413528,"Colon","IO+chemo",0.0316223939120292
