"input_data.Gene","input_data.Study","input_data.N","input_data.Coef","input_data.SE","input_data.Pval","input_data.Cancer_type","input_data.Treatment","meta_output.studlab","meta_output.TE","meta_output.seTE","meta_output.statistic","meta_output.pval","meta_output.df","meta_output.lower","meta_output.upper","meta_output.w.common","meta_output.w.random","meta_output.zval","meta_output.w.fixed","meta_summery.Gene","meta_summery.Coef","meta_summery.SE","meta_summery.CI_lower","meta_summery.CI_upper","meta_summery.Pval","meta_summery.I2","meta_summery.Q_Pval"
"CXCL9","ICB_small_Nathanson",24,-0.540084038039966,0.25527466847794,0.0343705232989892,"Melanoma","CTLA4","ICB_small_Nathanson",-0.540084038039966,0.25527466847794,-2.11569773554182,0.0343705232989891,NA,-1.04041319442213,-0.0397548816578015,15.3456241917918,14.8597506070167,-2.11569773554182,15.3456241917918,"CXCL9",-0.262791251225654,0.0628512382258166,-0.385977414532002,-0.139605087919307,2.90022272991538e-05,0,0.452761576850561
"CXCL9","ICB_small_Van_Allen",42,-0.3980895326506,0.181371230776564,0.0281716349363936,"Melanoma","CTLA4","ICB_small_Van_Allen",-0.3980895326506,0.181371230776564,-2.1948879706342,0.0281716349363937,NA,-0.753570612804368,-0.042608452496832,30.3992731550955,28.5500181686991,-2.1948879706342,30.3992731550955,"CXCL9",-0.262791251225654,0.0628512382258166,-0.385977414532002,-0.139605087919307,2.90022272991538e-05,0,0.452761576850561
"CXCL9","ICB_small_Mariathasan",195,-0.347388789111072,0.0832177997946628,2.9870295276887e-05,"Melanoma","PD-1/PD-L1","ICB_small_Mariathasan",-0.347388789111072,0.0832177997946628,-4.17445294117656,2.9870295276887e-05,NA,-0.510492679581276,-0.184284898640868,144.400115799541,110.424927404122,-4.17445294117656,144.400115799541,"CXCL9",-0.262791251225654,0.0628512382258166,-0.385977414532002,-0.139605087919307,2.90022272991538e-05,0,0.452761576850561
"CXCL9","ICB_small_Riaz",23,-0.204479657083583,0.292630500583805,0.484699534317677,"Kidney","PD-1/PD-L1","ICB_small_Riaz",-0.204479657083583,0.292630500583805,-0.698763993075367,0.484699534317676,NA,-0.778024899005768,0.369065584838602,11.6777942596354,11.3942799938438,-0.698763993075367,11.6777942596354,"CXCL9",-0.262791251225654,0.0628512382258166,-0.385977414532002,-0.139605087919307,2.90022272991538e-05,0,0.452761576850561
"CXCL9","ICB_small_Padron",45,-0.132830264939903,0.195871614454271,0.497676818985105,"Melanoma","IO+combo","ICB_small_Padron",-0.132830264939903,0.195871614454271,-0.678149640569354,0.497676818985106,NA,-0.516731574863989,0.251071044984183,26.0649558751662,24.6935448315319,-0.678149640569354,26.0649558751662,"CXCL9",-0.262791251225654,0.0628512382258166,-0.385977414532002,-0.139605087919307,2.90022272991538e-05,0,0.452761576850561
"CXCL9","ICB_small_Liu",74,-0.0986451286066084,0.167919897260177,0.556899182666442,"Pancreas","PD-1/PD-L1","ICB_small_Liu",-0.0986451286066084,0.167919897260177,-0.587453483572388,0.556899182666442,NA,-0.427762079524221,0.230471822311005,35.4646501736062,32.9730304844409,-0.587453483572388,35.4646501736062,"CXCL9",-0.262791251225654,0.0628512382258166,-0.385977414532002,-0.139605087919307,2.90022272991538e-05,0,0.452761576850561
"CXCL9","ICB_small_Miao",33,-0.0772959872669841,0.218735142169052,0.723805761438745,"Bladder","PD-1/PD-L1","ICB_small_Miao",-0.0772959872669841,0.218735142169052,-0.353377086555415,0.723805761438745,NA,-0.506008988071574,0.351417013537606,20.9007983149361,20.0096901012208,-0.353377086555415,20.9007983149361,"CXCL9",-0.262791251225654,0.0628512382258166,-0.385977414532002,-0.139605087919307,2.90022272991538e-05,0,0.452761576850561
"CXCL9","ICB_small_Hugo",26,0.159728644219399,0.309049061286465,0.605268470474713,"Melanoma","PD-1/PD-L1","ICB_small_Hugo",0.159728644219399,0.309049061286465,0.516839117887961,0.605268470474714,NA,-0.445996385357984,0.765453673796782,10.4699628913837,10.2414895782619,0.516839117887961,10.4699628913837,"CXCL9",-0.262791251225654,0.0628512382258166,-0.385977414532002,-0.139605087919307,2.90022272991538e-05,0,0.452761576850561
