"Outcome","Gene","Study","Coef","SE","N","Pval","Cancer_type","Treatment","FDR"
"OS","KLRD1","ICB_Ravi__Lung__PD-L1",-0.0317282046752883,0.115013206854418,125,0.78265118031925,"Lung","PD-L1",0.994257026135671
"OS","RPS6KA5","ICB_Ravi__Lung__PD-L1",0.0307520508842864,0.111429190053993,125,0.782564647552478,"Lung","PD-L1",0.994257026135671
"OS","PRF1","ICB_Ravi__Lung__PD-L1",0.038315898115832,0.124264221093349,125,0.75782199010069,"Lung","PD-L1",0.994257026135671
"OS","PRKCH","ICB_Ravi__Lung__PD-L1",-0.104406509006355,0.0979993158571411,125,0.286704013394557,"Lung","PD-L1",0.853399665214443
"OS","CST7","ICB_Ravi__Lung__PD-L1",-0.106742411670879,0.0993180696962179,125,0.282485245451153,"Lung","PD-L1",0.853399665214443
"OS","GZMA","ICB_Ravi__Lung__PD-L1",-0.128675993452402,0.100527978380902,125,0.20054450224843,"Lung","PD-L1",0.771325008647807
"OS","RAB42","ICB_Ravi__Lung__PD-L1",-0.0739151946417544,0.108942888502801,125,0.497469590177134,"Lung","PD-L1",0.994257026135671
"OS","RAB8A","ICB_Ravi__Lung__PD-L1",-0.00279428771333863,0.105471403046745,125,0.978863860981487,"Lung","PD-L1",0.994257026135671
"OS","ERI1","ICB_Ravi__Lung__PD-L1",-0.00748008343395633,0.11128049053671,125,0.94640793082272,"Lung","PD-L1",0.994257026135671
"OS","LY9","ICB_Ravi__Lung__PD-L1",-0.105746229755675,0.101752741209995,125,0.298689882825055,"Lung","PD-L1",0.853399665214443
"OS","LAG3","ICB_Ravi__Lung__PD-L1",-0.022341674202739,0.113758741937836,125,0.844300830053833,"Lung","PD-L1",0.994257026135671
"OS","RAB11FIP4","ICB_Ravi__Lung__PD-L1",-0.150241084581013,0.0893083895624018,125,0.0925159312683049,"Lung","PD-L1",0.513977395935027
"OS","GBP4","ICB_Ravi__Lung__PD-L1",-0.332710373053322,0.105304587587163,125,0.00158037378156096,"Lung","PD-L1",0.0580554133981268
"OS","GLE1","ICB_Ravi__Lung__PD-L1",0.028456482067324,0.11379640943452,125,0.802537198107535,"Lung","PD-L1",0.994257026135671
"OS","P2RY10","ICB_Ravi__Lung__PD-L1",-0.0648154063736782,0.105737772437185,125,0.539887896788325,"Lung","PD-L1",0.994257026135671
"OS","PSME1","ICB_Ravi__Lung__PD-L1",-0.166384937977529,0.0912051493093213,125,0.0681077508007161,"Lung","PD-L1",0.454051672004774
"OS","DOCK8","ICB_Ravi__Lung__PD-L1",-0.0919999423221575,0.0946077149165771,125,0.330833718768047,"Lung","PD-L1",0.918982552133465
"OS","CD3E","ICB_Ravi__Lung__PD-L1",-0.170250942823811,0.0926288706153031,125,0.0660638710399499,"Lung","PD-L1",0.454051672004774
"OS","PSMB9","ICB_Ravi__Lung__PD-L1",-0.0506222412058581,0.0898799365323842,125,0.573284605730225,"Lung","PD-L1",0.994257026135671
"OS","TXNDC11","ICB_Ravi__Lung__PD-L1",0.0318767611655004,0.12009349432267,125,0.790676015470266,"Lung","PD-L1",0.994257026135671
"OS","POLE","ICB_Ravi__Lung__PD-L1",0.15460162037841,0.16236973136908,125,0.341016914956245,"Lung","PD-L1",0.921667337719581
"OS","ABCD2","ICB_Ravi__Lung__PD-L1",-0.142857445832836,0.102489103906878,125,0.163354040178965,"Lung","PD-L1",0.69066960893187
