"Outcome","Gene","Study","Coef","SE","N","Pval","Cancer_type","Treatment","Outcome.1","Gene.1","Study.1","Coef.1","SE.1","N.1","Pval.1","Cancer_type.1","Treatment.1","Outcome.2","Gene.2","Study.2","Coef.2","SE.2","N.2","Pval.2","Cancer_type.2","Treatment.2","Outcome.3","Gene.3","Study.3","Coef.3","SE.3","N.3","Pval.3","Cancer_type.3","Treatment.3","Outcome.4","Gene.4","Study.4","Coef.4","SE.4","N.4","Pval.4","Cancer_type.4","Treatment.4","Outcome.5","Gene.5","Study.5","Coef.5","SE.5","N.5","Pval.5","Cancer_type.5","Treatment.5","Outcome.6","Gene.6","Study.6","Coef.6","SE.6","N.6","Pval.6","Cancer_type.6","Treatment.6","Outcome.7","Gene.7","Study.7","Coef.7","SE.7","N.7","Pval.7","Cancer_type.7","Treatment.7","Outcome.8","Gene.8","Study.8","Coef.8","SE.8","N.8","Pval.8","Cancer_type.8","Treatment.8","Outcome.9","Gene.9","Study.9","Coef.9","SE.9","N.9","Pval.9","Cancer_type.9","Treatment.9","Outcome.10","Gene.10","Study.10","Coef.10","SE.10","N.10","Pval.10","Cancer_type.10","Treatment.10","Outcome.11","Gene.11","Study.11","Coef.11","SE.11","N.11","Pval.11","Cancer_type.11","Treatment.11","Outcome.12","Gene.12","Study.12","Coef.12","SE.12","N.12","Pval.12","Cancer_type.12","Treatment.12","Outcome.13","Gene.13","Study.13","Coef.13","SE.13","N.13","Pval.13","Cancer_type.13","Treatment.13","Outcome.14","Gene.14","Study.14","Coef.14","SE.14","N.14","Pval.14","Cancer_type.14","Treatment.14","Outcome.15","Gene.15","Study.15","Coef.15","SE.15","N.15","Pval.15","Cancer_type.15","Treatment.15","Outcome.16","Gene.16","Study.16","Coef.16","SE.16","N.16","Pval.16","Cancer_type.16","Treatment.16","Outcome.17","Gene.17","Study.17","Coef.17","SE.17","N.17","Pval.17","Cancer_type.17","Treatment.17","Outcome.18","Gene.18","Study.18","Coef.18","SE.18","N.18","Pval.18","Cancer_type.18","Treatment.18","Outcome.19","Gene.19","Study.19","Coef.19","SE.19","N.19","Pval.19","Cancer_type.19","Treatment.19","Outcome.20","Gene.20","Study.20","Coef.20","SE.20","N.20","Pval.20","Cancer_type.20","Treatment.20","Outcome.21","Gene.21","Study.21","Coef.21","SE.21","N.21","Pval.21","Cancer_type.21","Treatment.21","Outcome.22","Gene.22","Study.22","Coef.22","SE.22","N.22","Pval.22","Cancer_type.22","Treatment.22","Outcome.23","Gene.23","Study.23","Coef.23","SE.23","N.23","Pval.23","Cancer_type.23","Treatment.23","Outcome.24","Gene.24","Study.24","Coef.24","SE.24","N.24","Pval.24","Cancer_type.24","Treatment.24","Outcome.25","Gene.25","Study.25","Coef.25","SE.25","N.25","Pval.25","Cancer_type.25","Treatment.25","Outcome.26","Gene.26","Study.26","Coef.26","SE.26","N.26","Pval.26","Cancer_type.26","Treatment.26","Outcome.27","Gene.27","Study.27","Coef.27","SE.27","N.27","Pval.27","Cancer_type.27","Treatment.27","Outcome.28","Gene.28","Study.28","Coef.28","SE.28","N.28","Pval.28","Cancer_type.28","Treatment.28","Outcome.29","Gene.29","Study.29","Coef.29","SE.29","N.29","Pval.29","Cancer_type.29","Treatment.29","Outcome.30","Gene.30","Study.30","Coef.30","SE.30","N.30","Pval.30","Cancer_type.30","Treatment.30","Outcome.31","Gene.31","Study.31","Coef.31","SE.31","N.31","Pval.31","Cancer_type.31","Treatment.31","Outcome.32","Gene.32","Study.32","Coef.32","SE.32","N.32","Pval.32","Cancer_type.32","Treatment.32","Outcome.33","Gene.33","Study.33","Coef.33","SE.33","N.33","Pval.33","Cancer_type.33","Treatment.33","Outcome.34","Gene.34","Study.34","Coef.34","SE.34","N.34","Pval.34","Cancer_type.34","Treatment.34","Outcome.35","Gene.35","Study.35","Coef.35","SE.35","N.35","Pval.35","Cancer_type.35","Treatment.35","Outcome.36","Gene.36","Study.36","Coef.36","SE.36","N.36","Pval.36","Cancer_type.36","Treatment.36","Outcome.37","Gene.37","Study.37","Coef.37","SE.37","N.37","Pval.37","Cancer_type.37","Treatment.37","Outcome.38","Gene.38","Study.38","Coef.38","SE.38","N.38","Pval.38","Cancer_type.38","Treatment.38","Outcome.39","Gene.39","Study.39","Coef.39","SE.39","N.39","Pval.39","Cancer_type.39","Treatment.39","Outcome.40","Gene.40","Study.40","Coef.40","SE.40","N.40","Pval.40","Cancer_type.40","Treatment.40","Outcome.41","Gene.41","Study.41","Coef.41","SE.41","N.41","Pval.41","Cancer_type.41","Treatment.41","Outcome.42","Gene.42","Study.42","Coef.42","SE.42","N.42","Pval.42","Cancer_type.42","Treatment.42","Outcome.43","Gene.43","Study.43","Coef.43","SE.43","N.43","Pval.43","Cancer_type.43","Treatment.43","Outcome.44","Gene.44","Study.44","Coef.44","SE.44","N.44","Pval.44","Cancer_type.44","Treatment.44","Outcome.45","Gene.45","Study.45","Coef.45","SE.45","N.45","Pval.45","Cancer_type.45","Treatment.45","Outcome.46","Gene.46","Study.46","Coef.46","SE.46","N.46","Pval.46","Cancer_type.46","Treatment.46","Outcome.47","Gene.47","Study.47","Coef.47","SE.47","N.47","Pval.47","Cancer_type.47","Treatment.47","Outcome.48","Gene.48","Study.48","Coef.48","SE.48","N.48","Pval.48","Cancer_type.48","Treatment.48","Outcome.49","Gene.49","Study.49","Coef.49","SE.49","N.49","Pval.49","Cancer_type.49","Treatment.49","Outcome.50","Gene.50","Study.50","Coef.50","SE.50","N.50","Pval.50","Cancer_type.50","Treatment.50","Outcome.51","Gene.51","Study.51","Coef.51","SE.51","N.51","Pval.51","Cancer_type.51","Treatment.51","Outcome.52","Gene.52","Study.52","Coef.52","SE.52","N.52","Pval.52","Cancer_type.52","Treatment.52","Outcome.53","Gene.53","Study.53","Coef.53","SE.53","N.53","Pval.53","Cancer_type.53","Treatment.53","Outcome.54","Gene.54","Study.54","Coef.54","SE.54","N.54","Pval.54","Cancer_type.54","Treatment.54","Outcome.55","Gene.55","Study.55","Coef.55","SE.55","N.55","Pval.55","Cancer_type.55","Treatment.55","Outcome.56","Gene.56","Study.56","Coef.56","SE.56","N.56","Pval.56","Cancer_type.56","Treatment.56","Outcome.57","Gene.57","Study.57","Coef.57","SE.57","N.57","Pval.57","Cancer_type.57","Treatment.57","Outcome.58","Gene.58","Study.58","Coef.58","SE.58","N.58","Pval.58","Cancer_type.58","Treatment.58","Outcome.59","Gene.59","Study.59","Coef.59","SE.59","N.59","Pval.59","Cancer_type.59","Treatment.59","Outcome.60","Gene.60","Study.60","Coef.60","SE.60","N.60","Pval.60","Cancer_type.60","Treatment.60","Outcome.61","Gene.61","Study.61","Coef.61","SE.61","N.61","Pval.61","Cancer_type.61","Treatment.61","Outcome.62","Gene.62","Study.62","Coef.62","SE.62","N.62","Pval.62","Cancer_type.62","Treatment.62","Outcome.63","Gene.63","Study.63","Coef.63","SE.63","N.63","Pval.63","Cancer_type.63","Treatment.63","Outcome.64","Gene.64","Study.64","Coef.64","SE.64","N.64","Pval.64","Cancer_type.64","Treatment.64","Outcome.65","Gene.65","Study.65","Coef.65","SE.65","N.65","Pval.65","Cancer_type.65","Treatment.65","Outcome.66","Gene.66","Study.66","Coef.66","SE.66","N.66","Pval.66","Cancer_type.66","Treatment.66","Outcome.67","Gene.67","Study.67","Coef.67","SE.67","N.67","Pval.67","Cancer_type.67","Treatment.67","Outcome.68","Gene.68","Study.68","Coef.68","SE.68","N.68","Pval.68","Cancer_type.68","Treatment.68","Outcome.69","Gene.69","Study.69","Coef.69","SE.69","N.69","Pval.69","Cancer_type.69","Treatment.69","Outcome.70","Gene.70","Study.70","Coef.70","SE.70","N.70","Pval.70","Cancer_type.70","Treatment.70","Outcome.71","Gene.71","Study.71","Coef.71","SE.71","N.71","Pval.71","Cancer_type.71","Treatment.71","Outcome.72","Gene.72","Study.72","Coef.72","SE.72","N.72","Pval.72","Cancer_type.72","Treatment.72","Outcome.73","Gene.73","Study.73","Coef.73","SE.73","N.73","Pval.73","Cancer_type.73","Treatment.73","Outcome.74","Gene.74","Study.74","Coef.74","SE.74","N.74","Pval.74","Cancer_type.74","Treatment.74","Outcome.75","Gene.75","Study.75","Coef.75","SE.75","N.75","Pval.75","Cancer_type.75","Treatment.75","Outcome.76","Gene.76","Study.76","Coef.76","SE.76","N.76","Pval.76","Cancer_type.76","Treatment.76","Outcome.77","Gene.77","Study.77","Coef.77","SE.77","N.77","Pval.77","Cancer_type.77","Treatment.77","Outcome.78","Gene.78","Study.78","Coef.78","SE.78","N.78","Pval.78","Cancer_type.78","Treatment.78","Outcome.79","Gene.79","Study.79","Coef.79","SE.79","N.79","Pval.79","Cancer_type.79","Treatment.79","Outcome.80","Gene.80","Study.80","Coef.80","SE.80","N.80","Pval.80","Cancer_type.80","Treatment.80","Outcome.81","Gene.81","Study.81","Coef.81","SE.81","N.81","Pval.81","Cancer_type.81","Treatment.81","Outcome.82","Gene.82","Study.82","Coef.82","SE.82","N.82","Pval.82","Cancer_type.82","Treatment.82","Outcome.83","Gene.83","Study.83","Coef.83","SE.83","N.83","Pval.83","Cancer_type.83","Treatment.83","Outcome.84","Gene.84","Study.84","Coef.84","SE.84","N.84","Pval.84","Cancer_type.84","Treatment.84","Outcome.85","Gene.85","Study.85","Coef.85","SE.85","N.85","Pval.85","Cancer_type.85","Treatment.85","Outcome.86","Gene.86","Study.86","Coef.86","SE.86","N.86","Pval.86","Cancer_type.86","Treatment.86","Outcome.87","Gene.87","Study.87","Coef.87","SE.87","N.87","Pval.87","Cancer_type.87","Treatment.87","Outcome.88","Gene.88","Study.88","Coef.88","SE.88","N.88","Pval.88","Cancer_type.88","Treatment.88","Outcome.89","Gene.89","Study.89","Coef.89","SE.89","N.89","Pval.89","Cancer_type.89","Treatment.89","Outcome.90","Gene.90","Study.90","Coef.90","SE.90","N.90","Pval.90","Cancer_type.90","Treatment.90","Outcome.91","Gene.91","Study.91","Coef.91","SE.91","N.91","Pval.91","Cancer_type.91","Treatment.91","Outcome.92","Gene.92","Study.92","Coef.92","SE.92","N.92","Pval.92","Cancer_type.92","Treatment.92","Outcome.93","Gene.93","Study.93","Coef.93","SE.93","N.93","Pval.93","Cancer_type.93","Treatment.93","Outcome.94","Gene.94","Study.94","Coef.94","SE.94","N.94","Pval.94","Cancer_type.94","Treatment.94","Outcome.95","Gene.95","Study.95","Coef.95","SE.95","N.95","Pval.95","Cancer_type.95","Treatment.95","Outcome.96","Gene.96","Study.96","Coef.96","SE.96","N.96","Pval.96","Cancer_type.96","Treatment.96","Outcome.97","Gene.97","Study.97","Coef.97","SE.97","N.97","Pval.97","Cancer_type.97","Treatment.97","Outcome.98","Gene.98","Study.98","Coef.98","SE.98","N.98","Pval.98","Cancer_type.98","Treatment.98","Outcome.99","Gene.99","Study.99","Coef.99","SE.99","N.99","Pval.99","Cancer_type.99","Treatment.99"
"OS","TSPAN6","NA__NA__NA",0.0452507956472319,0.124299051170413,125,0.715822318404252,NA,NA,"OS","TNMD","NA__NA__NA",0.00397270688179734,0.11831467963072,125,0.973214093351206,NA,NA,"OS","DPM1","NA__NA__NA",0.0241738742165448,0.11577267120535,125,0.834600726840048,NA,NA,"OS","SCYL3","NA__NA__NA",-0.0365742340399063,0.110135802756109,125,0.739826543589867,NA,NA,"OS","C1orf112","NA__NA__NA",0.0569042422897498,0.125427593745746,125,0.650057720229966,NA,NA,"OS","FGR","NA__NA__NA",-0.0986600241541616,0.124761214287601,125,0.429066062125832,NA,NA,"OS","CFH","NA__NA__NA",0.0695788798750037,0.13582677725659,125,0.608467742434946,NA,NA,"OS","FUCA2","NA__NA__NA",0.0388118706167363,0.120543997400268,125,0.747473412181679,NA,NA,"OS","GCLC","NA__NA__NA",0.0867688927136573,0.118848863565369,125,0.465342754427204,NA,NA,"OS","NFYA","NA__NA__NA",0.00511141480218286,0.110450388607227,125,0.963088733738501,NA,NA,"OS","STPG1","NA__NA__NA",0.0561988993600942,0.128271910133256,125,0.661296979559123,NA,NA,"OS","NIPAL3","NA__NA__NA",-0.0436918344440826,0.0984340446902269,125,0.657137199527452,NA,NA,"OS","LAS1L","NA__NA__NA",0.0492757395903124,0.126396224475273,125,0.69664646521808,NA,NA,"OS","ENPP4","NA__NA__NA",-0.0480790858918524,0.099778529427096,125,0.629906800666701,NA,NA,"OS","SEMA3F","NA__NA__NA",0.156440063051159,0.140950832428977,125,0.267045990963815,NA,NA,"OS","CFTR","NA__NA__NA",0.223346321890981,0.133377252303665,125,0.0940233748823635,NA,NA,"OS","ANKIB1","NA__NA__NA",-0.1436023898665,0.116788397811065,125,0.218848932086325,NA,NA,"OS","CYP51A1","NA__NA__NA",0.078421711288393,0.125579754572428,125,0.532314146319317,NA,NA,"OS","KRIT1","NA__NA__NA",-0.172365537183636,0.108486797774265,125,0.112101987596126,NA,NA,"OS","RAD52","NA__NA__NA",0.0812919720123891,0.127018139733684,125,0.522170743558066,NA,NA,"OS","BAD","NA__NA__NA",-0.0590565236224142,0.105774592233665,125,0.576622964435991,NA,NA,"OS","LAP3","NA__NA__NA",-0.0226148785326607,0.0899686546514028,125,0.801532718575466,NA,NA,"OS","CD99","NA__NA__NA",0.0404706254751609,0.105193566894591,125,0.700440956416529,NA,NA,"OS","HS3ST1","NA__NA__NA",-0.0502575344420284,0.12046617461249,125,0.67653791480284,NA,NA,"OS","AOC1","NA__NA__NA",0.0575129581347313,0.1206259086377,125,0.63351325451757,NA,NA,"OS","WNT16","NA__NA__NA",-0.104937286358737,0.117475267827116,125,0.371711898280987,NA,NA,"OS","HECW1","NA__NA__NA",-0.141344053251915,0.118079360913966,125,0.231296459894349,NA,NA,"OS","MAD1L1","NA__NA__NA",-0.0809721276968744,0.0997181865923863,125,0.416786106348502,NA,NA,"OS","LASP1","NA__NA__NA",0.0875835561025386,0.137362255381626,125,0.523727544429732,NA,NA,"OS","SNX11","NA__NA__NA",0.0850235477883341,0.130538275236701,125,0.51483322470275,NA,NA,"OS","TMEM176A","NA__NA__NA",-0.10320479687468,0.105473175807859,125,0.327830398683863,NA,NA,"OS","M6PR","NA__NA__NA",-0.0727251226019225,0.11179141318351,125,0.515341528055668,NA,NA,"OS","KLHL13","NA__NA__NA",-0.101891547438513,0.123517791181213,125,0.409420453125467,NA,NA,"OS","CYP26B1","NA__NA__NA",-0.0937037629283471,0.115903244179029,125,0.418822715112362,NA,NA,"OS","ICA1","NA__NA__NA",-0.0759236796361721,0.104600739055874,125,0.467935225726366,NA,NA,"OS","DBNDD1","NA__NA__NA",0.0987012750327004,0.126033750217967,125,0.433548613067024,NA,NA,"OS","ALS2","NA__NA__NA",-0.00488964304547293,0.11673885102047,125,0.96659012648695,NA,NA,"OS","CASP10","NA__NA__NA",-0.0266604922932983,0.112998297695136,125,0.813481467955918,NA,NA,"OS","CFLAR","NA__NA__NA",-0.243908937383535,0.102578600452874,125,0.0174174014560926,NA,NA,"OS","TFPI","NA__NA__NA",0.00880528439715213,0.116689465612943,125,0.939849422218098,NA,NA,"OS","NDUFAF7","NA__NA__NA",-0.0900749366141551,0.0974580621046874,125,0.355359786038413,NA,NA,"OS","RBM5","NA__NA__NA",-0.137630239420312,0.105184304806069,125,0.190714806839161,NA,NA,"OS","MTMR7","NA__NA__NA",-0.0722116843576449,0.10657625923678,125,0.498051464119575,NA,NA,"OS","SLC7A2","NA__NA__NA",0.200964957633729,0.136241183014202,125,0.140194364615229,NA,NA,"OS","ARF5","NA__NA__NA",0.00794554745876614,0.119578416660299,125,0.947022482178773,NA,NA,"OS","SARM1","NA__NA__NA",-0.0648178043165396,0.0953907483709273,125,0.496822496741809,NA,NA,"OS","POLDIP2","NA__NA__NA",0.0274260488605992,0.131111994701359,125,0.83430747582619,NA,NA,"OS","PLXND1","NA__NA__NA",-0.149776810162053,0.137470611350985,125,0.275925186152937,NA,NA,"OS","AK2","NA__NA__NA",0.269090690159694,0.193862886399853,125,0.165122902968467,NA,NA,"OS","CD38","NA__NA__NA",-0.0182384949603471,0.117080542423099,125,0.876208536006811,NA,NA,"OS","FKBP4","NA__NA__NA",0.290137284845936,0.199155499661976,125,0.145161124447444,NA,NA,"OS","KDM1A","NA__NA__NA",-0.0536574906892205,0.0960199122036708,125,0.576287106739541,NA,NA,"OS","RBM6","NA__NA__NA",-0.126567127567568,0.0999319583668205,125,0.205322306269787,NA,NA,"OS","CAMKK1","NA__NA__NA",0.0102518596961541,0.108564247085866,125,0.924766577153932,NA,NA,"OS","RECQL","NA__NA__NA",-0.0216650559812108,0.115164248017577,125,0.850780148875182,NA,NA,"OS","CCDC132","NA__NA__NA",-0.0191862847234982,0.105374612995637,125,0.855522363049861,NA,NA,"OS","HSPB6","NA__NA__NA",0.0967765770769514,0.123337955817463,125,0.432661420896678,NA,NA,"OS","ARHGAP33","NA__NA__NA",0.00544357239249748,0.10560225520207,125,0.958888949712583,NA,NA,"OS","NDUFAB1","NA__NA__NA",0.0385252405865467,0.117593241811741,125,0.743203224827835,NA,NA,"OS","PDK4","NA__NA__NA",-0.0538663832277852,0.108527915018232,125,0.619656903064212,NA,NA,"OS","SLC22A16","NA__NA__NA",-0.0203364604743573,0.116697298281017,125,0.861655818467528,NA,NA,"OS","ZMYND10","NA__NA__NA",0.0611634339501436,0.130200907741628,125,0.638525093068131,NA,NA,"OS","ABCB5","NA__NA__NA",0.130501872506592,0.124863943679351,125,0.295952457333917,NA,NA,"OS","ARX","NA__NA__NA",-0.0464132404224413,0.124912787378833,125,0.710216629490914,NA,NA,"OS","SLC25A13","NA__NA__NA",0.0192040197553695,0.126553817064543,125,0.879387372786717,NA,NA,"OS","ST7","NA__NA__NA",0.0183850451732222,0.116788415622387,125,0.874912416417683,NA,NA,"OS","CDC27","NA__NA__NA",0.131870266604601,0.115548138254154,125,0.253762468512789,NA,NA,"OS","SLC4A1","NA__NA__NA",0.0824339059180978,0.134405277716054,125,0.539662504178648,NA,NA,"OS","CALCR","NA__NA__NA",-0.0935101322150928,0.112462838188626,125,0.405704874360202,NA,NA,"OS","HCCS","NA__NA__NA",0.00675934893171267,0.122407166699906,125,0.955963031625263,NA,NA,"OS","DVL2","NA__NA__NA",0.0646403666061234,0.126811836417741,125,0.610237487244005,NA,NA,"OS","PRSS22","NA__NA__NA",0.0911131154454049,0.125994447413635,125,0.469586608218353,NA,NA,"OS","UPF1","NA__NA__NA",0.0762612210200539,0.126597027308411,125,0.546912263817063,NA,NA,"OS","SKAP2","NA__NA__NA",-0.00848785601199191,0.107849975373535,125,0.937270781210763,NA,NA,"OS","SLC25A5","NA__NA__NA",-0.0524112548015216,0.114489371911499,125,0.647108559688564,NA,NA,"OS","CCDC109B","NA__NA__NA",-0.109502575267454,0.0991578990437731,125,0.269452057659046,NA,NA,"OS","HOXA11","NA__NA__NA",-0.00756802286883973,0.122344584066613,125,0.950675708946511,NA,NA,"OS","POLR2J","NA__NA__NA",0.117765354107176,0.144159946216568,125,0.413981240495689,NA,NA,"OS","DHX33","NA__NA__NA",-0.00373527842378491,0.121716640944088,125,0.975518111326676,NA,NA,"OS","MEOX1","NA__NA__NA",-0.203726381532419,0.11909224502503,125,0.087143831234986,NA,NA,"OS","THSD7A","NA__NA__NA",0.0309996773993761,0.121502557454015,125,0.798618054297344,NA,NA,"OS","LIG3","NA__NA__NA",-0.0929922264307176,0.109969041221599,125,0.397763720402224,NA,NA,"OS","RPAP3","NA__NA__NA",0.0110673102723375,0.106846861202115,125,0.917501825184251,NA,NA,"OS","ACSM3","NA__NA__NA",-0.0550263705995713,0.110871725336795,125,0.619678100527799,NA,NA,"OS","AC004381.6","NA__NA__NA",-0.0201026967713414,0.118848720850869,125,0.865682392183722,NA,NA,"OS","CIAPIN1","NA__NA__NA",-0.0895334468227245,0.104241911967669,125,0.390395326142175,NA,NA,"OS","FAM214B","NA__NA__NA",-0.0143363030372036,0.10061074646507,125,0.886690797014746,NA,NA,"OS","COPZ2","NA__NA__NA",0.0419012841331434,0.118775297966307,125,0.724255054496235,NA,NA,"OS","PRKAR2B","NA__NA__NA",0.111318853005593,0.135470741618553,125,0.411236966225652,NA,NA,"OS","MSL3","NA__NA__NA",-0.0588964664902116,0.102240979358118,125,0.564577747880925,NA,NA,"OS","CREBBP","NA__NA__NA",0.0128534011417328,0.103244280225733,125,0.900923324688807,NA,NA,"OS","BZRAP1","NA__NA__NA",-0.212484097657314,0.0934919286166356,125,0.0230410453113588,NA,NA,"OS","MPO","NA__NA__NA",-0.0341510344963049,0.123225460944548,125,0.781670550885365,NA,NA,"OS","PON1","NA__NA__NA",0.0862045578270065,0.130360620851287,125,0.508434307207425,NA,NA,"OS","GCFC2","NA__NA__NA",0.0316956106465731,0.108962420441472,125,0.771138733460091,NA,NA,"OS","WDR54","NA__NA__NA",0.195302881281632,0.151341163879523,125,0.19688373944836,NA,NA,"OS","CROT","NA__NA__NA",0.00628523793811328,0.110651818815152,125,0.954702968791507,NA,NA,"OS","ABCB4","NA__NA__NA",-0.00825956266380365,0.115337679010994,125,0.942910684495459,NA,NA,"OS","KMT2E","NA__NA__NA",0.0191738317216516,0.107425988811148,125,0.858342801280921,NA,NA,"OS","RHBDD2","NA__NA__NA",0.0196093442321541,0.111960209636665,125,0.860965185298649,NA,NA
