"","P10101","P10264","P10150","P10220","P10375","P10073","P10161","P10282","P10141","P10089","P10043","P10362","P10156","P10059","P10081","P10041","P10281","P10330","P10088","P10308","P10293","P10132","P10015","P10112","P10317","P10307","P10111","P10072","P10084","P10090","P10166","P10363","P10044","P10321","P10242","P10144","P10294","P10099","P10147","P10299","P10354","P10221","P10130","P10194","P10272","P10249","P10080","P10023","P10295","P10105","P10004","P10173","P10346","P10204","P10238","P10119","P10373","P10315","P10358","P10195","P10050","P10223","P10116","P10306","P10240","P10343","P10217","P10269","P10033","P10225","P10297","P10005","P10092","P10117","P10206","P10069","P10198","P10034","P10024","P10191","P10048","P10083","P10292","P10349","P10138","P10311","P10140","P10108","P10018","P10106","P10215","P10341","P10115","P10254","P10047","P10017","P10129","P10096","P10021","P10310","P10209","P10040","P10003","P10010","P10313","P10371","P10203","P10122","P10157","P10184","P10131","P10251","P10189","P10256","P10136","P10187","P10277","P10367","P10265","P10151","P10127","P10253","P10262","P10252","P10109","P10196","P10167","P10333","P10145","P10042","P10227","P10058","P10370","P10232","P10368","P10097","P10348","P10086","P10011","P10071","P10148","P10162","P10091","P10287","P10285","P10285_1","P10328","P10049","P10046","P10267","P10208","P10064","P10233","P10226","P10327","P10336","P10065","P10039","P10200","P10323","P10087","P10360","P10139","P10279","P10035","P10146","P10178","P10212","P10332","P10165","P10210","P10303","P10016","P10339","P10190","P10153","P10286","P10329","P10174","P10244","P10271","P10027","P10022","P10192","P10095","P10296","P10257","P10180","P10280","P10245","P10137","P10235","P10036","P10366","P10324"
"CCL5-CXCL9_Dangaj",0.0939518496770419,0.394031694053987,0.180727386834262,0.311199550977156,-0.671987712023777,0.159130945390495,0.403104951991305,0.416747898821633,0.730065713040437,0.32311952063682,-0.514370707213728,-0.588518734494595,0.0886670581327095,0.0842223791018706,-0.708948823176755,-0.370863076661413,0.0136742563180723,0.292213181829346,0.690211547265421,-0.574388256419394,0.784613929716896,0.50627900166864,0.42964500701354,0.159758373524033,-0.278978294173363,-0.597885340890339,-0.566193657238997,-0.575434973101406,-0.447833674494153,0.181624303537925,0.695830886670576,-0.467676376307959,0.694292569816785,0.441562055709679,0.276625407696381,-0.687317130335535,0.0972906918697441,0.288088892903931,0.271259514180327,0.174351205143847,0.518580084337916,0.254227950518911,-0.169113329418663,0.149735760422792,-0.55231263269509,-0.584192082737498,-0.339866390938385,0.396065766294776,-0.391389388156512,0.424029435957912,0.504927409927121,-0.0504991192014017,-0.63445906289759,0.401317767327621,-0.576142495238953,-0.348226553771888,0.452513689129814,-0.571931884908997,-0.524917217546326,0.0299471520845657,-0.592678720192007,0.295718214038241,-0.284590847346783,-0.43462987668085,0.261860047949468,-0.59835584263067,0.620411351277731,-0.608486449424062,0.288901937756902,-0.672951461635708,-0.218438050499104,0.704762735328445,-0.232671856011795,0.700410591668338,0.825567978885045,-0.62714167128883,0.325707896844117,-0.325852055699484,-0.193188490898403,0.584438042617251,-0.205049411644047,-0.714523131162427,0.0516735173223754,-0.441140069560507,0.785367020948817,-0.544168690509318,0.766881972988842,-0.328482005085046,0.32889367715995,0.387475580008081,0.630455490594878,0.464351535686099,0.142292572724621,-0.544333529066363,-0.165924686396133,-0.480598224107254,0.0710510863182672,0.408888328340432,-0.699039428474052,-0.483932384187635,-0.601232948894019,0.142231506420184,-0.226633952160156,0.674895761781427,0.0957134468584919,-0.460377299461875,-0.677160781903644,-0.523070334509195,0.809160305343506,0.201651276563944,0.248486474242949,-0.512420368627587,-0.58807755210894,0.363983914995551,0.426901462104621,-0.711546271671602,0.117760589509181,0.409558629953271,0.657780266257105,-0.663657017426435,-0.163241338813842,-0.509306057321751,-0.0770542001305178,0.191475234559724,-0.104314832791439,0.071638285378755,0.375102849587067,0.552654512578171,-0.0698766881972845,-0.213153258954771,-0.605368466600765,0.6837161828657,0.412166626975566,-0.45055363452699,0.723439066950515,-0.35797442790048,-0.219035702438006,0.595368953177733,0.408428716663309,-0.123831893297519,0.0598943041691158,0.446709259228086,-0.332357100302854,-0.347458605603097,-0.530082059402237,-0.477389940911774,0.671720334821005,-0.272891844305401,0.294073300353698,0.384190952126274,0.277033593427477,-0.230188585866808,0.668618785449559,-0.223135642982955,-0.158437161063428,0.735892504002613,0.73356375917345,-0.428297029217777,0.0630817521105598,-0.681440414292618,-0.658250146799793,-0.328241432759364,-0.0440399295361125,0.399653910857792,0.706654334221469,0.190252495596012,0.750396591982148,0.0226277388465124,0.685451375146825,0.552704541652474,-0.309577081688142,0.157369348209053,-0.298535083488682,-0.302709406823544,0.00997536011597594,0.601785357286033,-0.0660482987460877,0.446858693585852,-0.406290696513997,-0.544207259193197,-0.645488783186003,0.740458015267172,-0.16785740205414,-0.662597126289874,-0.666812378494788,0.546804314894858,0.415839456544969,-0.464754170752061,0.494332050209967,0.345099173936987,-0.473052590625657,0.116852613035827,0.514705993841297,-0.341007823752886,0.21445067856698
"Chemokine_Messina",0.563373266154372,0.570419784893469,0.0608187134502861,-0.283209093220532,-0.708903614969654,0.636056248237644,0.632527860531834,0.666905590825309,0.568309776270312,0.622544700897845,-0.487145184117068,-0.574395104983878,0.131578947368421,0.235019768968881,-0.715079852831552,0.206509985655963,0.118144297256194,0.236975261055434,0.582949524780555,-0.734353025734493,0.59938242230046,0.510664483279171,0.542938792860476,0.517918836476401,-0.642436790262893,-0.692902005617459,-0.452196557971,-0.763716984769644,-0.380175790975104,-0.435752127844368,0.70906498203723,-0.346071762605202,0.80678785814197,-0.159910383157426,0.185462954744928,-0.662857616282138,-0.529628058051819,0.296340460526318,0.309222724723806,0.128070175438595,0.692397660818713,-0.159140625740472,-0.0538011695906432,0.100739092979335,-0.677272700431676,-0.636006340286069,-0.350925155691433,0.499440756090834,-0.235776321891563,-0.533461703038084,-0.357543347262166,0.0307144673277432,-0.627599900541799,0.339898785425103,-0.37956721456638,-0.659738481417945,0.0169029254990164,-0.532308273853212,-0.314216154053185,0.393924454291575,-0.511284520449401,0.26448001426034,-0.691434537081143,0.077385725741779,0.331041884873881,-0.585380116959079,0.744929686521548,-0.578481493741356,0.444805483213217,-0.765674984406891,-0.0105263157894774,0.435615921524241,-0.0483266868253072,0.476884472322772,0.729824561403505,-0.243847502038973,0.128077301295481,-0.215029666623981,-0.214891301887737,0.59285781850758,-0.495125500181884,-0.589000090696518,0.00818713450292255,-0.0578947368421113,0.760689125778449,-0.646765411861148,0.57943676126804,-0.0491228070175452,0.0605064637043316,0.432855106635231,0.611816898568255,0.473131692374216,-0.333156881873456,-0.606896551724159,-0.340936212242633,-0.444143803162401,0.0736814778378927,0.453771180086971,-0.394494068068328,-0.496955197912108,-0.624362083356399,0.565497076023392,0.0941520467836267,0.725600237704903,0.0545409184352945,-0.0298245614035071,-0.681904339317846,-0.425276014320354,0.596295405179614,0.261112537441163,-0.100846216665262,-0.425730994152036,-0.514179748367717,-0.10366588112072,0.320806073444678,-0.585170084836525,0.0175031782354403,0.666309418162785,0.632942479937656,-0.737101395064166,-0.552269664359209,-0.0172042544582246,-0.0931026556942258,-0.164327485380117,-0.403445371072347,0.554385964912279,0.472161535915262,0.3438666884887,0.421986264956705,-0.286635706914332,-0.669393270986804,0.66315789473683,0.219235460840243,-0.539228105734337,0.548558300252778,-0.527289888997982,-0.534934795819751,0.632874456673082,0.598872003604837,-0.226505860524034,0.477843485117293,0.561988304093563,0.0216374269005812,-0.517664851784633,-0.4003341687552,-0.402706344652508,0.65197368421053,-0.0315789473684197,0.227708409078165,0.651642012420527,0.119334145811485,-0.252126399196254,0.344891513997502,0.339752513534418,0.299851221679696,0.666081871345029,0.784798558682539,-0.35520029818875,-0.468869974007363,-0.613375485665912,-0.693274949324771,-0.562181368054301,-0.111657172009184,0.473975630704431,0.604166314411764,-0.384814588574245,0.640623687349828,0.381126509567807,0.363273169422213,0.282206856144773,-0.456267164754884,0.30008722370899,-0.268120068331552,-0.425496328415735,-0.290853652885505,0.338906450694909,-0.35711336127491,0.165707434052758,-0.180738256564689,-0.70760163569837,-0.583236187832036,0.603840356906009,0.478732764633298,-0.595333255877014,-0.28205838659225,0.736953838113516,0.387899971039213,-0.539560978294041,0.708347971098457,0.462023648865759,-0.0664464893346557,-0.34391115368313,0.834063793263095,-0.481276613864766,0.0538011695906411
"COX-IS_Bonavita",-0.0492552769664737,-0.0614854777452477,-0.0431886562734143,0.00369536203428811,-0.0777186442327714,-0.0492356836490712,-0.0608571760764702,-0.060164525358345,-0.0684043361649763,-0.048260014640267,-0.102064796446047,-0.118466456761376,-0.0481298781678942,-0.0490530174788267,-0.0868201781162743,-0.0897468990481051,0.0234262594589284,-0.0389638099579166,-0.0552426282176351,-0.108892826686576,-0.0690874571575221,-0.064735348972621,-0.0730994168439121,-0.064233112499326,-0.0404757074907084,-0.0917828108840108,-0.0893610472390396,-0.230941158204862,-0.120071757259862,-0.0696098409763039,-0.0653312504128538,-0.0465201712440764,-0.0639485921975854,-0.0720016932734548,-0.0641938076364922,-0.0880843876746632,-0.0223063515726467,-0.0553133415822575,-0.0696595210774082,-0.0714535884310089,-0.0705235726645287,-0.248845448082976,-0.0411302955751514,-0.0201642470565437,-0.0810403137950896,-0.106041462442142,-0.191057464928489,-0.0698856941423548,-0.0922486471312748,-0.0654183939086189,-0.0665887433627419,-0.0517569889545038,-0.105369047062,-0.0581189656444939,0.00187944220373637,-0.0280919723694663,-0.0140604997113009,-0.0879050885889914,-0.115270577305225,-0.0381426175831478,-0.0865095269473708,-0.07066838397903,-0.122072490867596,-0.0618531545910555,-0.0689620895620999,-0.0835757532348009,-0.066513674023553,-0.0978247345398724,-0.0411132785074643,-0.0726367312567304,0.0674997234366564,-0.0678776013506076,-0.108389085364501,-0.0700497696424703,-0.0680706961538508,-0.125317973913263,-0.0740284593707721,0.00493072513025938,-0.167832511721222,-0.0714514793902918,13.8676496644076,-0.0815709133699049,-0.101267702006001,-0.0979195578539861,-0.07189146622825,-0.0841567303264668,-0.0748657653821688,-0.0543066535092568,-0.0547127060465983,-0.0529687249824705,-0.0724542148585492,-0.0685111609530774,-0.00437548040076003,-0.0982327492129373,-0.0606996969156872,-0.103662390563979,-0.0645025116097243,-0.0688493761358627,-0.0817115645344412,-0.0751651962050815,-0.0905847522629377,-0.0477388382299174,-0.136784520091938,-0.067950720896863,-0.0718073172262136,0.0893633009299405,-0.0768335380789275,-0.110259837714896,-0.0736481954095408,-0.0640887742166825,-0.0728506062525505,-0.0899018514507078,-0.0993466824644831,-0.0746550390092354,-0.067621113124602,-0.101801506502001,-0.0586334253049255,-0.0631256254009086,-0.0628700887911013,-0.106321938077809,-0.0921094348490577,0.369031249049196,-0.223723368596609,-0.0682470191246964,-0.0258796085269769,-0.064722182231347,-0.0652306943453781,-0.0635274612780755,-0.147767041649049,-0.198945033654088,-0.153428430195053,-0.0661337379665708,-0.048055253141997,-0.0602955577352056,-0.0658127110707236,-0.033842979054632,0.0351044174446806,-0.0604526224846682,-0.0618248896948917,-0.0530832312907116,-0.0600649544077001,-0.0733875106748437,-0.20660050241423,-0.239844757786454,-0.176389491551342,-0.132780463008323,-0.0687763463412496,0.00333017931757719,-0.059526131339154,-0.0664266820661212,-0.0384133367699988,-0.273325673987369,-0.0763475451691445,-0.0349962828010414,-0.251310600294024,-0.0680816238566595,-0.0702711561189325,-0.0519654312948105,0.00208817974902942,-0.0721757995433001,-0.078866633238357,-0.10906861196641,-0.066500099213778,-0.0636722871784873,-0.0629170493856731,-0.0619962385022698,-0.0697957442901095,0.125871536290287,-0.0647058830901639,-0.0677081296745627,-0.0654601984124752,-0.0683632675617018,-0.0271749638356804,-0.0835427816493935,-0.0687753063379415,-0.0644368199550216,-0.148382160073184,-0.0521597775511376,-0.107494308646851,-0.0753840751387513,-0.0813093440678667,-0.0704234218710096,0.0446509025170459,-0.0845354591831951,-0.0810829574602834,-0.0704092971790184,-0.0523620023005655,-0.103227922988932,-0.0653439195957199,-0.0528534090155452,-0.100088464530515,-0.057328574464587,-0.0575536990868942,-0.024703665552543,-0.023911911710841
"CYT_Davoli",-0.372315425147865,0.299624563252461,0.255691768826627,0.482108449813354,-0.607376687512624,-0.109165207238752,0.615964398672141,0.427172402168826,0.784004670169296,-0.214933007959305,-0.661996497373012,-0.478976844213359,-0.0256087498315909,-0.0315236427320406,-0.620548744891985,-0.425498168719362,-0.253306696984878,0.390280406053986,0.401946346123234,-0.601715461854105,0.875072971395215,0.507563726538306,0.531231757151201,0.261813369159293,-0.539211307449229,-0.45125510799765,-0.72270869819029,-0.758902510215976,-0.35845304336901,0.236298140359752,0.589608873321661,-0.28896672504377,0.824297760687065,0.589310646231508,-0.0898049839462788,-0.833625218914165,0.638061879743143,-0.289892885773394,0.303344983039782,-0.0677174547577271,0.531815528312905,-0.422738386086076,-0.0262697022766974,0.343566381536014,-0.130542523376564,-0.463526795550602,-0.468958534064118,0.45008756567426,-0.669541204769178,0.524347330265143,0.38392896184806,0.192585512832217,-0.904845300642127,-0.293098028649679,-0.663164039696421,-0.433158201984807,0.595395207938776,-0.637200527521365,-0.316371462665043,0.10474710871864,-0.462861286952965,0.399500894169573,-0.0694687682428392,-0.428263254732701,0.262781172759008,-0.755399883245748,0.668068209478049,-0.551079976649137,-0.087715011064487,-0.593695271453573,-0.616183183924038,0.806771745475776,-0.144191476941027,0.631404663464121,0.908931698774082,-0.723292469351995,0.409223584354938,-0.440747227086967,-0.444512576439264,0.567999895503961,-0.701692936368925,-0.681602513942175,0.306875852049935,-0.520140105078793,0.923525977816697,-0.619781820744676,0.792177466433161,-0.278269641427582,0.355332916249647,-0.101576182136591,0.730988831735445,0.437050948645747,0.465367381391903,-0.599523979714778,-0.274372446001154,-0.32546000927963,0.318544719943472,0.390501699804269,-0.531551301667188,-0.296538181109599,-0.555166374781069,0.247741615213849,-0.435070497357764,0.597115531833544,0.294395395827216,-0.129013426736707,-0.68223642069746,-0.614280081789072,0.870402802101577,0.441330998248692,0.421551854126289,-0.556917688266183,-0.657910099241079,0.487448920023355,0.716228499251949,-0.772913018096887,-0.116754232340913,0.446701548080006,0.449272899948598,-0.742556917688247,-0.295253027000449,-0.442090066917661,0.00995226939685676,0.486667288717909,-0.0834792761237504,-0.0286047869235154,0.450866954711028,0.186327350202775,-0.328495996198563,-0.0391126678341995,-0.393664954056226,0.863981319322827,0.452330582037325,9.93649607039515e-15,0.640214016162645,0.0508513082499522,0.105078809106839,0.31788093970011,0.344756625249956,0.00583771161705526,-0.22043639239523,0.604786923525981,-0.296200150734927,-0.200476394161967,-0.392800652173772,-0.544658493870386,0.814360770577935,-0.406888499708099,0.442790080453487,0.61148298909834,0.114419147694112,-0.0379451255107897,0.819614711033276,-0.509575514969544,0.0122591943958035,0.86573263280794,0.937536485697607,-0.409209678419669,0.149354311691058,-0.718948158070234,-0.793928779918252,-0.0239346176298789,-0.149175251069262,0.243432574430831,0.652072387624054,0.0595446584938784,0.901342673671922,-0.0251021599532902,0.634411038964457,0.517891515349236,-0.454186955745972,0.161704611792184,-0.447097355101872,-0.501943948455621,0.158785755983663,0.499602985377738,-0.103292008836474,0.418143788204597,-0.769994162288363,-0.545826036193795,-0.859311150029168,0.710449503794514,-0.193777909189453,-0.481179305847196,-0.423234092235829,0.717655714281369,0.664826619964975,-0.370651568221603,0.437476378889108,0.416310534956627,-0.416675812340945,0.300001383343992,0.427565305356399,-0.0186806771745373,0.300993786094856
"CYT_Rooney",-0.307334109429573,0.79220023282887,0.48017530644388,0.467752632133229,-0.714202561117584,0.154249126891732,0.837601862630966,0.756693830034924,0.660651920838183,0.232033209092716,-0.678696158323637,-0.551744724038093,-0.0535506402793975,0.0704307334109402,-0.617578579743893,-0.498835855646105,-0.532596041909201,-0.0576251455180473,0.164144353899881,-0.54714784633295,0.928405122235157,0.541327124563445,0.421420256111756,0.554714784633293,-0.65075669383004,-0.771827706635628,-0.679860302677537,-0.75145518044238,-0.319557625145522,-0.100698486612343,0.711292200232828,-0.283469150174625,0.958672875436554,0.420256111757856,-0.19469393318696,-0.883585564610017,0.424912689173456,-0.296856810244474,0.307334109429567,-0.202561117578583,0.631548311990686,-0.295654736375285,-0.293391360661176,0.360079756272755,-0.591967403958096,-0.559371362048899,0.837074589441973,0.430733410942955,-0.741559953434231,-0.0535506402793977,-0.191501746216534,0.370197904540161,-0.782305005820727,-0.371944121071017,-0.570430733410948,-0.44586728754366,-0.432270256879089,-0.674039580908038,-0.605074620240783,0.302677532013968,-0.728754365541332,-0.0162980209546014,-0.107101280558793,-0.529685681024452,0.576833527357391,-0.786961583236327,0.79918509895227,-0.584400465657746,-0.224097788125731,-0.642607683352741,-0.504656577415604,0.660651920838183,-0.182456416006631,0.37834691501746,0.873108265424912,-0.519790454016303,0.110011641443536,-0.370779976717117,-0.472060535506407,0.498253783469149,-0.781722933643777,-0.692665890570436,0.685930594674698,-0.509331344586734,0.921420256111758,-0.913271245634465,0.904540162980209,-0.259604190919678,0.0285215366705442,0.104190919674037,0.763678696158323,0.519208381839347,0.202561117578577,-0.716530849825384,0.0704307334109401,-0.513387660069853,0.17171129220023,0.38649592549476,-0.279394644935976,-0.289871944121075,-0.713038416763684,0.113504074505236,-0.00931315483120182,0.747380675203725,0.491850989522699,-0.376173489549406,-0.64726426076834,-0.575669383003497,0.891152502910361,0.387320601800424,0.269499417927821,-0.642607683352741,-0.832363213038422,0.272409778812571,0.683934807916181,-0.595459837019795,0.0955139832688066,0.615832363213037,0.721769499417927,-0.85972060535507,-0.372526193247967,-0.573377138290845,0.0116414435389958,0.507128896253073,0.223103148306872,-0.0593713620488973,0.608847497089638,0.041327124563443,-0.242724097788129,-0.0942956926658938,-0.481373690337606,0.849825378346915,0.185743877311207,0.107101280558787,0.686263096623981,-0.332945285215371,0.188009313154829,0.033178114086144,0.399213401544359,-0.33701979045402,-0.229918509895231,0.559953434225843,-0.262514551804428,-0.23748544819558,-0.473806752037257,-0.470314318975557,0.970896391152503,-0.411525029103613,0.465657741559952,0.811408614668218,0.100698486612337,0.0302677532013944,0.757275902211874,-0.508731082654254,0.0459837019790426,0.831199068684517,0.993015133876601,-0.201396973224683,-0.0669383003492465,-0.450845631566394,-0.683934807916187,-0.0133876600698517,-0.217694994179282,0.290454016298019,0.630384167636786,0.0995343422584374,0.965075669383003,0.114086146682186,0.349825378346913,0.0704307334109402,-0.165308498253787,-0.0378346915017492,-0.468568102444708,-0.243888242142029,-0.0774155995343455,0.704307334109429,-0.483701979045406,0.364959254947612,-0.65366705471479,-0.591967403958096,-0.799185098952276,0.605937136204888,0.0663562281722909,-0.6123250433949,-0.575087310826547,0.870779976717113,0.700232828870779,-0.365834654835787,0.596623981373689,0.476244437288946,-0.297438882421424,0.0890570430733383,0.700814901047729,-0.228754365541331,0.0250291036088449
"EMT_Thompson",-0.158623248087029,-0.551784048386781,0.223897549721491,0.301528238350186,0.32329018547524,-0.278610702981016,-0.648787843742644,-0.539142825096584,-0.721390313518352,-1.01982791231114,-0.486685581909256,0.516046216975137,-0.18719231322725,0.0599333937851523,0.188851106582702,0.104193590156675,0.0666339101085854,-0.399090285666395,-0.61892950150098,0.111927426357322,-0.22810969805542,-0.485005492357116,0.64945259642944,0.361505346332649,-0.167663238823236,0.153355859682661,0.20716079907012,-0.422863986661156,0.209516094328074,0.257482926999851,0.633802966299515,0.242796074427376,-0.60063587661964,-0.0180202063835287,0.257368700833119,0.0653169377794802,0.176204319559135,-0.298698567199048,0.341899438510303,0.399400802968623,0.020923399072748,-0.637972977502657,0.733965856308814,0.0892635213760777,-0.0325285635636771,-0.0467090559893134,-0.73965256213501,-0.252132289637174,-0.00160750787429927,-0.48930746332606,0.325011135154475,-0.575794843146583,-0.591312511371936,0.184582424345479,-0.054395592298928,-0.160885021273777,0.32798298543815,0.299265809318157,-0.0990320106235448,0.0307208634495481,0.112542450106095,0.592804383423906,0.0827087889582015,-0.087403755917357,-0.287010809212008,0.461193636502364,-0.445976821558719,0.202949151112306,-1.22546278680492,0.309406107742379,-0.306318525375518,-0.0370317760341495,-0.059383209877614,-0.29640158513435,-0.351320904153223,0.00797406747400952,-0.147316315493339,0.207918657033464,-0.832288952833631,0.733504916941617,0.416018580234496,0.26986699142147,0.165302638342467,0.524575748768621,-0.396685397557496,-0.326063446234165,0.975232120490605,0.570111998071734,-0.120851001772466,-0.62129690802272,0.584780386774611,0.538540372933837,-0.0566164931608564,0.0105921972229779,0.633713150248229,0.795728811533492,0.656908995316803,0.545320622668909,0.14926488777986,0.305886987281088,0.323593324240552,0.405663200993353,0.261861083776187,-0.357193573099943,-0.210483754206772,-0.393119196625044,0.222363680248976,0.313557900892511,0.400316243923562,-0.108457311320491,0.183561240094473,0.298851194963774,0.155673965494716,-0.0186859908203595,0.270896781955046,-0.381226790563042,-0.205413667482944,0.755591765770772,0.205633758569466,-0.123072971954979,0.18017333077279,0.0820361463702849,-0.571050508887201,0.530345913751298,-0.0550247288112973,0.092672854209215,0.0135567749752155,-0.106863962201747,-0.194358944563579,0.0562651650272659,-0.560138586569756,0.168359035711833,0.102115100656583,0.683240667821134,-0.0343565621095904,-0.0988354660260982,-0.106137148098794,-0.674817292535901,0.00447910450358175,-0.562681494149366,-0.0996469992380831,0.202414520438032,0.428539628270273,-0.175521084749675,0.378001620092399,0.164584848121856,-0.61570769385079,0.0800439159443423,-0.0825971649814459,-0.864995604164315,-0.63905232910638,-0.580324870150822,0.452040214950365,-0.422917639292549,0.426381036018198,-0.410953774871914,0.214431660737937,0.696432800158714,-0.089372397785918,-0.0918142918823847,0.656816287915474,-0.361301402636897,0.575536362023897,-0.226476455071719,0.219628042907233,0.216707257915285,0.0476141527188078,-0.0185313145466241,-0.375641191967862,-0.381243351820168,0.691752348292234,-0.382543702461178,-0.430321011004941,0.13019330748209,0.47408687651736,-0.37535867264554,0.773617435151204,-0.728997490793599,0.412142828631329,0.128143296357453,0.322531802441546,0.322404424927012,-0.136804095417241,0.51981345494944,0.235474254963314,-0.177317285006547,-0.149012883443679,-0.244729314350929,-0.75441230519887,-0.893527281674395,0.226104756781549,-0.565160920713142,-0.65960067231784,-0.0757618944811262,0.45901128305581
"EMTstroma_Wang",0.500381460455537,0.453379233951162,-0.672483930822249,0.0557511737089172,-0.732434976207275,0.58139179060158,0.00880281690140827,0.111287227454705,0.589736908778924,0.508744757749466,0.656662494596421,-0.549217175673239,0.184737057692914,0.198897803895388,-0.176060015445148,-0.515057588901321,0.376216191827941,0.483340369190624,0.531118773590336,-0.609290322165363,0.118166542567174,0.733135205135284,-0.477513125369728,-0.20764024536513,0.439716977704584,-0.25687807399955,0.250371400077154,0.669807254485825,0.161935677695966,0.535233020024765,-0.327857781036904,0.104460093896714,0.249382393341122,-0.143081603328799,0.555146654733311,0.0780102040114491,-0.492907953941291,0.540315872607278,-0.572741245656211,-0.442862757297062,0.419361189204879,0.747278929507132,-0.549661687464423,0.126981478126263,-0.242815885985973,0.654564144006539,0.595037741538637,0.273102801204389,0.493579305289108,0.256364320064079,-0.48556900055217,0.767416432314214,0.81207957166143,-0.135039486500827,-0.170860077570142,0.14966292492376,-0.194437789339837,-0.657721854796894,0.360649298371674,0.505634205116449,-0.0930491530467905,-0.677360324271618,-0.217840851736515,0.182234213300449,0.0978896141074061,-0.626911753003865,0.302552799128713,-0.517413360628338,0.592413374076798,-0.381736250838352,0.643151017399958,-0.0398902228458902,0.112759892689467,0.0734494687422788,0.376375073787818,0.03931924882629,-0.334681796985683,-0.372192954162629,0.476456444469798,-0.364999134592488,0.0193537109179877,-0.571647219742951,0.143944752975624,-0.318797579634486,0.389490790899245,-0.0220698246795987,-0.546486495155337,-0.668506780419121,0.348987213086283,0.479505967309379,-0.0673883262283477,-0.801385818212149,-0.275109094100135,0.417527981577683,-0.63752648009665,-0.628623775491067,-0.67306812283381,-0.64495305164316,-0.420774570740665,-0.455705818258708,-0.643634991991936,-0.284361121685054,-0.453590077317564,0.229612079069531,0.618442489928178,0.197152228527686,-0.150338320369641,-0.286428134884251,-0.518689890658802,0.154928786910958,0.624402509033647,-0.648473577118412,-0.437652068126498,0.315889016807947,0.198221562879818,0.521020675334063,0.044178673287154,-0.601545138727879,-0.353587515056504,0.297310813665712,-0.391623193080348,-0.530343827671885,0.70248859835674,-0.389297052377043,-0.231339210747269,-0.201957155778706,-0.0432734069615959,0.545790008571456,0.547229086124313,-0.5319186755146,0.66396331714074,-0.0706957260806257,0.410277121184573,-0.658408908736942,-0.0666185759244124,0.245622894589274,0.223735454631566,0.601927450356762,-0.317428515046785,0.671541927280464,0.413084302918969,-0.433032224762163,0.189773163737524,0.568015999354036,-0.479676038735513,-0.0945432738089868,0.487181805508139,-0.14151854685086,-0.0410676104476496,0.0281063221683637,0.507913935351074,0.771987867371223,-0.46399930888204,0.70843634039398,0.311667843837855,0.360363964398984,0.356509986229796,-0.763766280735993,0.107481130477081,0.0909624413145524,-0.536539308278679,0.513565013268018,-0.604455344245352,0.24971627196281,0.238019374653302,-0.253917043894156,0.0740217250136072,-0.242491588714725,-0.299178754116738,0.227699530516427,-0.348019909150775,0.544925747058614,0.611342156577258,-0.560186133170966,0.493003681105983,0.465618735568711,-0.785998967601446,0.684621943027266,0.0757042253521135,-0.71605708838327,-0.514026932411113,-0.378325423887322,-0.122652582159626,-0.385342167229745,-0.733314114707703,-0.0845070422535303,0.428809025093939,0.413278569043632,0.385704280070484,0.484458484300498,0.250058078654104,0.661951271241469,0.217998335297312,-0.0875472079664639,-0.492233133120603
