"Outcome","Gene","Study","Coef","SE","N","Pval","Cancer_type","Treatment","FDR"
"OS","CXCL9","ICB_small_Mariathasan",-0.347388789111072,0.0832177997946628,195,2.9870295276887e-05,"Bladder","PD-1/PD-L1",0.000268832657491983
"OS","CXCL13","ICB_small_Mariathasan",-0.329360081697655,0.0856422245006254,195,0.000120175687115525,"Bladder","PD-1/PD-L1",0.000540790592019863
"OS","CD8A","ICB_small_Mariathasan",-0.275688765543212,0.0838719849689667,195,0.00101254184549074,"Bladder","PD-1/PD-L1",0.00303762553647223
"OS","CXCL10","ICB_small_Mariathasan",-0.254651905056743,0.0821911278445947,195,0.00194641215818966,"Bladder","PD-1/PD-L1",0.00437942735592675
"OS","CD83","ICB_small_Mariathasan",-0.271770776429053,0.090895796174248,195,0.00279054365249033,"Bladder","PD-1/PD-L1",0.0050229785744826
"OS","STAT1","ICB_small_Mariathasan",-0.239498311194227,0.0897665267461965,195,0.00763011770105016,"Bladder","PD-1/PD-L1",0.0114451765515752
"OS","CTLA4","ICB_small_Mariathasan",-0.204822414850995,0.0842607592369053,195,0.0150648564153417,"Bladder","PD-1/PD-L1",0.0193691011054393
"OS","CXCL11","ICB_small_Mariathasan",-0.152464099508596,0.0799593706649947,195,0.0565504259013178,"Bladder","PD-1/PD-L1",0.0589716143736725
"OS","TIGIT","ICB_small_Mariathasan",-0.152241223935238,0.080618952078234,195,0.0589716143736725,"Bladder","PD-1/PD-L1",0.0589716143736725
