"Outcome","Gene","Study","Coef","SE","N","Pval","Cancer_type","Treatment","FDR"
"PFS","RBM5","ICB_Ravi__Lung__PD-L1",-0.037724401490431,0.0992651332366619,118,0.703918114093911,"Lung","PD-L1",0.941637339456544
"PFS","MTMR7","ICB_Ravi__Lung__PD-L1",0.0645302949623676,0.110040312914114,118,0.557590531543631,"Lung","PD-L1",0.941637339456544
"PFS","SLC7A2","ICB_Ravi__Lung__PD-L1",0.222081638723902,0.115221055432457,118,0.0539248536844636,"Lung","PD-L1",0.941637339456544
"PFS","ARF5","ICB_Ravi__Lung__PD-L1",0.0880236479024065,0.116237910394583,118,0.448887267401637,"Lung","PD-L1",0.941637339456544
"PFS","SARM1","ICB_Ravi__Lung__PD-L1",-0.0583072965594486,0.0875925939681887,118,0.505625450297439,"Lung","PD-L1",0.941637339456544
"PFS","POLDIP2","ICB_Ravi__Lung__PD-L1",0.0125019663327917,0.113185496603459,118,0.912048099686725,"Lung","PD-L1",0.963111014544493
"PFS","PLXND1","ICB_Ravi__Lung__PD-L1",0.0375301776076703,0.109475061177287,118,0.731734310940239,"Lung","PD-L1",0.941637339456544
"PFS","AK2","ICB_Ravi__Lung__PD-L1",0.175094604150065,0.116777851830039,118,0.133774571337997,"Lung","PD-L1",0.941637339456544
"PFS","CD38","ICB_Ravi__Lung__PD-L1",0.0689242312876556,0.100585588749744,118,0.493198994579534,"Lung","PD-L1",0.941637339456544
"PFS","FKBP4","ICB_Ravi__Lung__PD-L1",0.076297377727695,0.125755759823268,118,0.544042853168189,"Lung","PD-L1",0.941637339456544
"PFS","KDM1A","ICB_Ravi__Lung__PD-L1",-0.059018153085119,0.0961312155972367,118,0.53925941332391,"Lung","PD-L1",0.941637339456544
"PFS","RBM6","ICB_Ravi__Lung__PD-L1",-0.0921918255934047,0.0891417449987359,118,0.301035161009425,"Lung","PD-L1",0.941637339456544
"PFS","CAMKK1","ICB_Ravi__Lung__PD-L1",0.0240232454889468,0.0953599555226579,118,0.801101558824255,"Lung","PD-L1",0.942472422146182
"PFS","RECQL","ICB_Ravi__Lung__PD-L1",-0.0542138120006182,0.0895176355017242,118,0.544766067815228,"Lung","PD-L1",0.941637339456544
"PFS","CCDC132","ICB_Ravi__Lung__PD-L1",-0.00854024902364711,0.0857808630486461,118,0.92069451861035,"Lung","PD-L1",0.963111014544493
"PFS","HSPB6","ICB_Ravi__Lung__PD-L1",0.128263291224942,0.0971565359066943,118,0.186777759970256,"Lung","PD-L1",0.941637339456544
"PFS","ARHGAP33","ICB_Ravi__Lung__PD-L1",0.032983106816047,0.0951829533010332,118,0.728949510426741,"Lung","PD-L1",0.941637339456544
"PFS","NDUFAB1","ICB_Ravi__Lung__PD-L1",0.10846123636541,0.110522083591126,118,0.326418435959603,"Lung","PD-L1",0.941637339456544
"PFS","PDK4","ICB_Ravi__Lung__PD-L1",-0.0101850516646874,0.100974702270197,118,0.919655753715025,"Lung","PD-L1",0.963111014544493
"PFS","SLC22A16","ICB_Ravi__Lung__PD-L1",0.0490521202254931,0.0974709988571243,118,0.614789668782604,"Lung","PD-L1",0.941637339456544
"PFS","ZMYND10","ICB_Ravi__Lung__PD-L1",0.0780791628478437,0.106731667467795,118,0.464445498190259,"Lung","PD-L1",0.941637339456544
"PFS","ABCB5","ICB_Ravi__Lung__PD-L1",0.147174019498981,0.105087217128462,118,0.161365431949435,"Lung","PD-L1",0.941637339456544
"PFS","ARX","ICB_Ravi__Lung__PD-L1",0.0373777984072261,0.105521464224918,118,0.723174120251295,"Lung","PD-L1",0.941637339456544
"PFS","SLC25A13","ICB_Ravi__Lung__PD-L1",-0.0420273260618239,0.0915131879216394,118,0.64605547646236,"Lung","PD-L1",0.941637339456544
"PFS","ST7","ICB_Ravi__Lung__PD-L1",-0.0033870503926589,0.100367691108624,118,0.973079361161987,"Lung","PD-L1",0.982908445618168
"PFS","CDC27","ICB_Ravi__Lung__PD-L1",0.0891762118367357,0.0884552131979141,118,0.313381976115066,"Lung","PD-L1",0.941637339456544
"PFS","SLC4A1","ICB_Ravi__Lung__PD-L1",0.0516694831290817,0.100493785429997,118,0.607142924876859,"Lung","PD-L1",0.941637339456544
"PFS","CALCR","ICB_Ravi__Lung__PD-L1",-0.0268466050219706,0.0932400377520798,118,0.773400314393214,"Lung","PD-L1",0.941637339456544
"PFS","HCCS","ICB_Ravi__Lung__PD-L1",0.125352202154084,0.119148330366599,118,0.292768134792397,"Lung","PD-L1",0.941637339456544
"PFS","DVL2","ICB_Ravi__Lung__PD-L1",0.0148864202415923,0.0990532856208112,118,0.880538196124941,"Lung","PD-L1",0.95874546760864
"PFS","PRSS22","ICB_Ravi__Lung__PD-L1",0.0533030084896064,0.0964335343104007,118,0.580439067542342,"Lung","PD-L1",0.941637339456544
"PFS","UPF1","ICB_Ravi__Lung__PD-L1",-0.0195773846991218,0.0906031649895119,118,0.828926655463841,"Lung","PD-L1",0.95874546760864
"PFS","SKAP2","ICB_Ravi__Lung__PD-L1",0.0331615969055718,0.0930598472473519,118,0.721580719288848,"Lung","PD-L1",0.941637339456544
"PFS","SLC25A5","ICB_Ravi__Lung__PD-L1",0.0426921210031778,0.118164694607878,118,0.717880147723394,"Lung","PD-L1",0.941637339456544
"PFS","CCDC109B","ICB_Ravi__Lung__PD-L1",0.000660822860030315,0.104806240075333,118,0.994969222600548,"Lung","PD-L1",0.994969222600548
"PFS","HOXA11","ICB_Ravi__Lung__PD-L1",-0.0767547449623679,0.0984949016504734,118,0.435816957924247,"Lung","PD-L1",0.941637339456544
"PFS","POLR2J","ICB_Ravi__Lung__PD-L1",0.141126411612918,0.11205851079672,118,0.207886137158651,"Lung","PD-L1",0.941637339456544
"PFS","DHX33","ICB_Ravi__Lung__PD-L1",0.0521739790272709,0.121213391508579,118,0.666882282888899,"Lung","PD-L1",0.941637339456544
"PFS","MEOX1","ICB_Ravi__Lung__PD-L1",0.072290848251217,0.102104055810458,118,0.478938100549867,"Lung","PD-L1",0.941637339456544
"PFS","THSD7A","ICB_Ravi__Lung__PD-L1",0.064782658468522,0.101133723813488,118,0.521805765238371,"Lung","PD-L1",0.941637339456544
"PFS","LIG3","ICB_Ravi__Lung__PD-L1",-0.0849359276285174,0.091866394432023,118,0.355195201748949,"Lung","PD-L1",0.941637339456544
"PFS","RPAP3","ICB_Ravi__Lung__PD-L1",0.0417858610514874,0.0905732892850184,118,0.644548515418741,"Lung","PD-L1",0.941637339456544
"PFS","ACSM3","ICB_Ravi__Lung__PD-L1",0.0216702426417143,0.104745694860876,118,0.836100196561205,"Lung","PD-L1",0.95874546760864
"PFS","AC004381.6","ICB_Ravi__Lung__PD-L1",0.0373897900116347,0.104934720579523,118,0.721604855214835,"Lung","PD-L1",0.941637339456544
"PFS","CIAPIN1","ICB_Ravi__Lung__PD-L1",-0.073963210350076,0.0945541785578781,118,0.434078824780719,"Lung","PD-L1",0.941637339456544
"PFS","FAM214B","ICB_Ravi__Lung__PD-L1",0.0323549232974881,0.0952519654931431,118,0.734099614961469,"Lung","PD-L1",0.941637339456544
"PFS","COPZ2","ICB_Ravi__Lung__PD-L1",0.166410283704998,0.114470378448259,118,0.146018123406197,"Lung","PD-L1",0.941637339456544
"PFS","PRKAR2B","ICB_Ravi__Lung__PD-L1",0.109461649855901,0.098890133722194,118,0.268336462624505,"Lung","PD-L1",0.941637339456544
"PFS","MSL3","ICB_Ravi__Lung__PD-L1",-0.0329083385546835,0.112122986625458,118,0.769138350118658,"Lung","PD-L1",0.941637339456544
"PFS","CREBBP","ICB_Ravi__Lung__PD-L1",-0.0436831827455362,0.0693867037381481,118,0.528981656613418,"Lung","PD-L1",0.941637339456544
"PFS","BZRAP1","ICB_Ravi__Lung__PD-L1",-0.306055405116485,0.143140645039357,118,0.0325050046152446,"Lung","PD-L1",0.941637339456544
"PFS","MPO","ICB_Ravi__Lung__PD-L1",0.0363007995911439,0.102372717128603,118,0.722893417999512,"Lung","PD-L1",0.941637339456544
"PFS","PON1","ICB_Ravi__Lung__PD-L1",0.110947436406727,0.110541776983221,118,0.315537827865649,"Lung","PD-L1",0.941637339456544
"PFS","GCFC2","ICB_Ravi__Lung__PD-L1",0.0464619742183814,0.0990315883848512,118,0.638953006791001,"Lung","PD-L1",0.941637339456544
"PFS","WDR54","ICB_Ravi__Lung__PD-L1",0.200843617854354,0.120463723991286,118,0.0954639221583567,"Lung","PD-L1",0.941637339456544
"PFS","CROT","ICB_Ravi__Lung__PD-L1",0.125237633758924,0.105512856901237,118,0.235250527650687,"Lung","PD-L1",0.941637339456544
"PFS","ABCB4","ICB_Ravi__Lung__PD-L1",0.101827520139782,0.105140851762271,118,0.332801341147291,"Lung","PD-L1",0.941637339456544
"PFS","KMT2E","ICB_Ravi__Lung__PD-L1",-0.0255634642467743,0.0815603305167104,118,0.753953903143612,"Lung","PD-L1",0.941637339456544
"PFS","RHBDD2","ICB_Ravi__Lung__PD-L1",-0.036874530092322,0.0833019871429544,118,0.65801104970225,"Lung","PD-L1",0.941637339456544
